datetime,Unnamed: 0,weekday,month,nb_logs,nb_perturbations,line:IDFM:C01727,line:IDFM:C01728,line:IDFM:C01729,line:IDFM:C01742,line:IDFM:C01743,time_idx,temperature,humidity,wind,nb_covid_cases,nb_events
2021-11-30 16:00:00+00:00,19735,Tue,Nov,24182,6,1,1,1,1,1,2919,7.9,90,6.9,4246,131
2021-11-30 17:00:00+00:00,19740,Tue,Nov,26983,5,1,1,1,1,1,2920,7.9,90,6.9,4246,131
2021-11-30 18:00:00+00:00,19745,Tue,Nov,25391,8,1,1,1,1,1,2921,7.9,90,6.9,4246,131
2021-11-30 19:00:00+00:00,19750,Tue,Nov,23600,8,1,1,1,1,1,2922,7.9,90,6.9,4246,131
2021-11-30 20:00:00+00:00,19755,Tue,Nov,23268,8,1,1,1,1,1,2923,7.9,90,6.9,4246,131
2021-11-30 21:00:00+00:00,19760,Tue,Nov,22315,4,1,1,1,1,1,2924,7.9,90,6.9,4246,131
2021-11-30 22:00:00+00:00,19765,Tue,Nov,20459,3,1,1,1,1,1,2925,7.9,90,6.9,4246,131
2021-11-30 23:00:00+00:00,19770,Tue,Nov,13379,3,1,1,1,1,1,2926,7.9,90,6.9,4246,131
2021-12-01 00:00:00+00:00,38055,Wed,Dec,5375,4,2,2,2,2,2,2927,11.0,77,8.3,4352,127
2021-12-01 01:00:00+00:00,19035,Wed,Dec,2846,1,1,1,1,1,1,2928,11.0,77,8.3,4352,127
2021-12-01 02:00:00+00:00,19040,Wed,Dec,1343,0,1,1,1,1,1,2929,11.0,77,8.3,4352,127
2021-12-01 03:00:00+00:00,19045,Wed,Dec,875,0,1,1,1,1,1,2930,11.0,77,8.3,4352,127
2021-12-01 04:00:00+00:00,19050,Wed,Dec,2689,1,1,1,1,1,1,2931,11.0,77,8.3,4352,127
2021-12-01 05:00:00+00:00,19055,Wed,Dec,8593,1,1,1,1,1,1,2932,11.0,77,8.3,4352,127
2021-12-01 06:00:00+00:00,19060,Wed,Dec,20441,3,1,1,1,1,1,2933,11.0,77,8.3,4352,127
2021-12-01 07:00:00+00:00,19065,Wed,Dec,26697,3,1,1,1,1,1,2934,11.0,77,8.3,4352,127
2021-12-01 08:00:00+00:00,19070,Wed,Dec,21127,4,1,1,1,1,1,2935,11.0,77,8.3,4352,127
2021-12-01 09:00:00+00:00,19075,Wed,Dec,18894,3,1,1,1,1,1,2936,11.0,77,8.3,4352,127
2021-12-01 10:00:00+00:00,19080,Wed,Dec,17643,2,1,1,1,1,1,2937,11.0,77,8.3,4352,127
2021-12-01 11:00:00+00:00,19085,Wed,Dec,17795,2,1,1,1,1,1,2938,11.0,77,8.3,4352,127
2021-12-01 12:00:00+00:00,19090,Wed,Dec,18577,2,1,1,1,1,1,2939,11.0,77,8.3,4352,127
2021-12-01 13:00:00+00:00,19095,Wed,Dec,15808,3,1,1,1,1,1,2940,11.0,77,8.3,4352,127
2021-12-01 14:00:00+00:00,19100,Wed,Dec,16188,2,1,1,1,1,1,2941,11.0,77,8.3,4352,127
2021-12-01 15:00:00+00:00,19105,Wed,Dec,19883,1,1,1,1,1,1,2942,11.0,77,8.3,4352,127
2021-12-01 16:00:00+00:00,19110,Wed,Dec,24789,5,1,1,1,1,1,2943,11.0,77,8.3,4352,127
2021-12-01 17:00:00+00:00,19115,Wed,Dec,27143,5,1,1,1,1,1,2944,11.0,77,8.3,4352,127
2021-12-01 18:00:00+00:00,19120,Wed,Dec,22029,4,1,1,1,1,1,2945,11.0,77,8.3,4352,127
2021-12-01 19:00:00+00:00,19125,Wed,Dec,17961,3,1,1,1,1,1,2946,11.0,77,8.3,4352,127
2021-12-01 20:00:00+00:00,19130,Wed,Dec,16806,1,1,1,1,1,1,2947,11.0,77,8.3,4352,127
2021-12-01 21:00:00+00:00,19135,Wed,Dec,15721,0,1,1,1,1,1,2948,11.0,77,8.3,4352,127
2021-12-01 22:00:00+00:00,19140,Wed,Dec,14127,0,1,1,1,1,1,2949,11.0,77,8.3,4352,127
2021-12-01 23:00:00+00:00,19145,Wed,Dec,11199,0,1,1,1,1,1,2950,11.0,77,8.3,4352,127
2021-12-02 00:00:00+00:00,36805,Thu,Dec,4385,0,2,2,2,2,2,2951,4.5,71,4.3,4506,120
2021-12-02 01:00:00+00:00,18410,Thu,Dec,2025,0,1,1,1,1,1,2952,4.5,71,4.3,4506,120
2021-12-02 02:00:00+00:00,18415,Thu,Dec,790,0,1,1,1,1,1,2953,4.5,71,4.3,4506,120
2021-12-02 03:00:00+00:00,18420,Thu,Dec,989,0,1,1,1,1,1,2954,4.5,71,4.3,4506,120
2021-12-02 04:00:00+00:00,18425,Thu,Dec,2428,0,1,1,1,1,1,2955,4.5,71,4.3,4506,120
2021-12-02 05:00:00+00:00,18430,Thu,Dec,6440,1,1,1,1,1,1,2956,4.5,71,4.3,4506,120
2021-12-02 06:00:00+00:00,18435,Thu,Dec,16123,1,1,1,1,1,1,2957,4.5,71,4.3,4506,120
2021-12-02 07:00:00+00:00,18440,Thu,Dec,23730,1,1,1,1,1,1,2958,4.5,71,4.3,4506,120
2021-12-02 08:00:00+00:00,18445,Thu,Dec,20893,5,1,1,1,1,1,2959,4.5,71,4.3,4506,120
2021-12-02 09:00:00+00:00,18450,Thu,Dec,15213,5,1,1,1,1,1,2960,4.5,71,4.3,4506,120
2021-12-02 10:00:00+00:00,18455,Thu,Dec,15041,4,1,1,1,1,1,2961,4.5,71,4.3,4506,120
2021-12-02 11:00:00+00:00,18460,Thu,Dec,17898,3,1,1,1,1,1,2962,4.5,71,4.3,4506,120
2021-12-02 12:00:00+00:00,18465,Thu,Dec,16361,3,1,1,1,1,1,2963,4.5,71,4.3,4506,120
2021-12-02 13:00:00+00:00,18470,Thu,Dec,14703,0,1,1,1,1,1,2964,4.5,71,4.3,4506,120
2021-12-02 14:00:00+00:00,18475,Thu,Dec,15282,1,1,1,1,1,1,2965,4.5,71,4.3,4506,120
2021-12-02 15:00:00+00:00,18480,Thu,Dec,20365,3,1,1,1,1,1,2966,4.5,71,4.3,4506,120
2021-12-02 16:00:00+00:00,18485,Thu,Dec,34026,4,1,1,1,1,1,2967,4.5,71,4.3,4506,120
2021-12-02 17:00:00+00:00,18490,Thu,Dec,37314,4,1,1,1,1,1,2968,4.5,71,4.3,4506,120
2021-12-02 18:00:00+00:00,18495,Thu,Dec,28441,3,1,1,1,1,1,2969,4.5,71,4.3,4506,120
2021-12-02 19:00:00+00:00,18500,Thu,Dec,18623,6,1,1,1,1,1,2970,4.5,71,4.3,4506,120
2021-12-02 20:00:00+00:00,18505,Thu,Dec,18094,4,1,1,1,1,1,2971,4.5,71,4.3,4506,120
2021-12-02 21:00:00+00:00,18510,Thu,Dec,16534,3,1,1,1,1,1,2972,4.5,71,4.3,4506,120
2021-12-02 22:00:00+00:00,18515,Thu,Dec,15463,3,1,1,1,1,1,2973,4.5,71,4.3,4506,120
2021-12-02 23:00:00+00:00,18520,Thu,Dec,9314,2,1,1,1,1,1,2974,4.5,71,4.3,4506,120
2021-12-03 00:00:00+00:00,35555,Fri,Dec,5360,2,2,2,2,2,2,2975,0.8,94,2.9,4590,125
2021-12-03 01:00:00+00:00,17785,Fri,Dec,2386,0,1,1,1,1,1,2976,0.8,94,2.9,4590,125
2021-12-03 02:00:00+00:00,17790,Fri,Dec,1313,0,1,1,1,1,1,2977,0.8,94,2.9,4590,125
2021-12-03 03:00:00+00:00,17795,Fri,Dec,1097,0,1,1,1,1,1,2978,0.8,94,2.9,4590,125
2021-12-03 04:00:00+00:00,17800,Fri,Dec,2099,2,1,1,1,1,1,2979,0.8,94,2.9,4590,125
2021-12-03 05:00:00+00:00,17805,Fri,Dec,6128,3,1,1,1,1,1,2980,0.8,94,2.9,4590,125
2021-12-03 06:00:00+00:00,17810,Fri,Dec,13877,4,1,1,1,1,1,2981,0.8,94,2.9,4590,125
2021-12-03 07:00:00+00:00,17815,Fri,Dec,19336,4,1,1,1,1,1,2982,0.8,94,2.9,4590,125
2021-12-03 08:00:00+00:00,17820,Fri,Dec,18297,6,1,1,1,1,1,2983,0.8,94,2.9,4590,125
2021-12-03 09:00:00+00:00,17825,Fri,Dec,15679,6,1,1,1,1,1,2984,0.8,94,2.9,4590,125
2021-12-03 10:00:00+00:00,17830,Fri,Dec,16902,4,1,1,1,1,1,2985,0.8,94,2.9,4590,125
2021-12-03 11:00:00+00:00,17835,Fri,Dec,18021,4,1,1,1,1,1,2986,0.8,94,2.9,4590,125
2021-12-03 12:00:00+00:00,17840,Fri,Dec,19684,1,1,1,1,1,1,2987,0.8,94,2.9,4590,125
2021-12-03 13:00:00+00:00,17845,Fri,Dec,17841,1,1,1,1,1,1,2988,0.8,94,2.9,4590,125
2021-12-03 14:00:00+00:00,17850,Fri,Dec,17440,2,1,1,1,1,1,2989,0.8,94,2.9,4590,125
2021-12-03 15:00:00+00:00,17855,Fri,Dec,23366,2,1,1,1,1,1,2990,0.8,94,2.9,4590,125
2021-12-03 16:00:00+00:00,17860,Fri,Dec,27187,2,1,1,1,1,1,2991,0.8,94,2.9,4590,125
2021-12-03 17:00:00+00:00,17865,Fri,Dec,29650,4,1,1,1,1,1,2992,0.8,94,2.9,4590,125
2021-12-03 18:00:00+00:00,17870,Fri,Dec,25625,4,1,1,1,1,1,2993,0.8,94,2.9,4590,125
2021-12-03 19:00:00+00:00,17875,Fri,Dec,22346,4,1,1,1,1,1,2994,0.8,94,2.9,4590,125
2021-12-03 20:00:00+00:00,17880,Fri,Dec,18493,2,1,1,1,1,1,2995,0.8,94,2.9,4590,125
2021-12-03 21:00:00+00:00,17885,Fri,Dec,18658,2,1,1,1,1,1,2996,0.8,94,2.9,4590,125
2021-12-03 22:00:00+00:00,17890,Fri,Dec,16597,1,1,1,1,1,1,2997,0.8,94,2.9,4590,125
2021-12-03 23:00:00+00:00,17895,Fri,Dec,12245,1,1,1,1,1,1,2998,0.8,94,2.9,4590,125
2021-12-04 00:00:00+00:00,34305,Sat,Dec,7028,2,2,2,2,2,2,2999,8.1,64,7.0,4671,137
2021-12-04 01:00:00+00:00,17160,Sat,Dec,3389,1,1,1,1,1,1,3000,8.1,64,7.0,4671,137
2021-12-04 02:00:00+00:00,17165,Sat,Dec,1394,1,1,1,1,1,1,3001,8.1,64,7.0,4671,137
2021-12-04 03:00:00+00:00,17170,Sat,Dec,1630,1,1,1,1,1,1,3002,8.1,64,7.0,4671,137
2021-12-04 04:00:00+00:00,17175,Sat,Dec,3568,1,1,1,1,1,1,3003,8.1,64,7.0,4671,137
2021-12-04 05:00:00+00:00,17180,Sat,Dec,4886,1,1,1,1,1,1,3004,8.1,64,7.0,4671,137
2021-12-04 06:00:00+00:00,17185,Sat,Dec,7147,1,1,1,1,1,1,3005,8.1,64,7.0,4671,137
2021-12-04 07:00:00+00:00,17190,Sat,Dec,11112,1,1,1,1,1,1,3006,8.1,64,7.0,4671,137
2021-12-04 08:00:00+00:00,17195,Sat,Dec,15524,1,1,1,1,1,1,3007,8.1,64,7.0,4671,137
2021-12-04 09:00:00+00:00,17200,Sat,Dec,17306,1,1,1,1,1,1,3008,8.1,64,7.0,4671,137
2021-12-04 10:00:00+00:00,17205,Sat,Dec,19371,1,1,1,1,1,1,3009,8.1,64,7.0,4671,137
2021-12-04 11:00:00+00:00,17210,Sat,Dec,18934,1,1,1,1,1,1,3010,8.1,64,7.0,4671,137
2021-12-04 12:00:00+00:00,17215,Sat,Dec,19829,2,1,1,1,1,1,3011,8.1,64,7.0,4671,137
2021-12-04 13:00:00+00:00,17220,Sat,Dec,19585,2,1,1,1,1,1,3012,8.1,64,7.0,4671,137
2021-12-04 14:00:00+00:00,17225,Sat,Dec,18053,2,1,1,1,1,1,3013,8.1,64,7.0,4671,137
2021-12-04 15:00:00+00:00,17230,Sat,Dec,16291,1,1,1,1,1,1,3014,8.1,64,7.0,4671,137
2021-12-04 16:00:00+00:00,17235,Sat,Dec,19525,1,1,1,1,1,1,3015,8.1,64,7.0,4671,137
2021-12-04 17:00:00+00:00,17240,Sat,Dec,19427,1,1,1,1,1,1,3016,8.1,64,7.0,4671,137
2021-12-04 18:00:00+00:00,17245,Sat,Dec,20248,1,1,1,1,1,1,3017,8.1,64,7.0,4671,137
2021-12-04 19:00:00+00:00,17250,Sat,Dec,16661,1,1,1,1,1,1,3018,8.1,64,7.0,4671,137
2021-12-04 20:00:00+00:00,17255,Sat,Dec,13782,1,1,1,1,1,1,3019,8.1,64,7.0,4671,137
2021-12-04 21:00:00+00:00,17260,Sat,Dec,11849,1,1,1,1,1,1,3020,8.1,64,7.0,4671,137
2021-12-04 22:00:00+00:00,17265,Sat,Dec,12619,1,1,1,1,1,1,3021,8.1,64,7.0,4671,137
2021-12-04 23:00:00+00:00,17270,Sat,Dec,9991,1,1,1,1,1,1,3022,8.1,64,7.0,4671,137
2021-12-05 00:00:00+00:00,33055,Sun,Dec,5082,2,2,2,2,2,2,3023,5.5,90,5.0,4739,131
2021-12-05 01:00:00+00:00,16535,Sun,Dec,3283,1,1,1,1,1,1,3024,5.5,90,5.0,4739,131
2021-12-05 02:00:00+00:00,16540,Sun,Dec,1446,1,1,1,1,1,1,3025,5.5,90,5.0,4739,131
2021-12-05 03:00:00+00:00,16545,Sun,Dec,1478,1,1,1,1,1,1,3026,5.5,90,5.0,4739,131
2021-12-05 04:00:00+00:00,16550,Sun,Dec,1654,1,1,1,1,1,1,3027,5.5,90,5.0,4739,131
2021-12-05 05:00:00+00:00,16555,Sun,Dec,2757,1,1,1,1,1,1,3028,5.5,90,5.0,4739,131
2021-12-05 06:00:00+00:00,16560,Sun,Dec,4331,1,1,1,1,1,1,3029,5.5,90,5.0,4739,131
2021-12-05 07:00:00+00:00,16565,Sun,Dec,6342,1,1,1,1,1,1,3030,5.5,90,5.0,4739,131
2021-12-05 08:00:00+00:00,16570,Sun,Dec,10041,1,1,1,1,1,1,3031,5.5,90,5.0,4739,131
2021-12-05 09:00:00+00:00,16575,Sun,Dec,13133,1,1,1,1,1,1,3032,5.5,90,5.0,4739,131
2021-12-05 10:00:00+00:00,16580,Sun,Dec,14736,24,1,1,1,1,1,3033,5.5,90,5.0,4739,131
2021-12-05 11:00:00+00:00,16585,Sun,Dec,17010,35,1,1,1,1,1,3034,5.5,90,5.0,4739,131
2021-12-05 12:00:00+00:00,16590,Sun,Dec,19228,35,1,1,1,1,1,3035,5.5,90,5.0,4739,131
2021-12-05 13:00:00+00:00,16595,Sun,Dec,18103,23,1,1,1,1,1,3036,5.5,90,5.0,4739,131
2021-12-05 14:00:00+00:00,16600,Sun,Dec,16813,12,1,1,1,1,1,3037,5.5,90,5.0,4739,131
2021-12-05 15:00:00+00:00,16605,Sun,Dec,18088,9,1,1,1,1,1,3038,5.5,90,5.0,4739,131
2021-12-05 16:00:00+00:00,16610,Sun,Dec,21308,6,1,1,1,1,1,3039,5.5,90,5.0,4739,131
2021-12-05 17:00:00+00:00,16615,Sun,Dec,22453,7,1,1,1,1,1,3040,5.5,90,5.0,4739,131
2021-12-05 18:00:00+00:00,16620,Sun,Dec,19870,5,1,1,1,1,1,3041,5.5,90,5.0,4739,131
2021-12-05 19:00:00+00:00,16625,Sun,Dec,19472,5,1,1,1,1,1,3042,5.5,90,5.0,4739,131
2021-12-05 20:00:00+00:00,16630,Sun,Dec,18497,5,1,1,1,1,1,3043,5.5,90,5.0,4739,131
2021-12-05 21:00:00+00:00,16635,Sun,Dec,16995,4,1,1,1,1,1,3044,5.5,90,5.0,4739,131
2021-12-05 22:00:00+00:00,16640,Sun,Dec,15917,1,1,1,1,1,1,3045,5.5,90,5.0,4739,131
2021-12-05 23:00:00+00:00,16645,Sun,Dec,10951,1,1,1,1,1,1,3046,5.5,90,5.0,4739,131
2021-12-06 00:00:00+00:00,31805,Mon,Dec,5185,2,2,2,2,2,2,3047,5.2,94,2.7,4801,111
2021-12-06 01:00:00+00:00,15910,Mon,Dec,2471,1,1,1,1,1,1,3048,5.2,94,2.7,4801,111
2021-12-06 02:00:00+00:00,15915,Mon,Dec,1055,1,1,1,1,1,1,3049,5.2,94,2.7,4801,111
2021-12-06 03:00:00+00:00,15920,Mon,Dec,1204,1,1,1,1,1,1,3050,5.2,94,2.7,4801,111
2021-12-06 04:00:00+00:00,15925,Mon,Dec,3385,1,1,1,1,1,1,3051,5.2,94,2.7,4801,111
2021-12-06 05:00:00+00:00,15930,Mon,Dec,10015,1,1,1,1,1,1,3052,5.2,94,2.7,4801,111
2021-12-06 06:00:00+00:00,15935,Mon,Dec,21246,0,1,1,1,1,1,3053,5.2,94,2.7,4801,111
2021-12-06 07:00:00+00:00,15940,Mon,Dec,30673,1,1,1,1,1,1,3054,5.2,94,2.7,4801,111
2021-12-06 08:00:00+00:00,15945,Mon,Dec,24668,1,1,1,1,1,1,3055,5.2,94,2.7,4801,111
2021-12-06 09:00:00+00:00,15950,Mon,Dec,18669,1,1,1,1,1,1,3056,5.2,94,2.7,4801,111
2021-12-06 10:00:00+00:00,15955,Mon,Dec,17032,0,1,1,1,1,1,3057,5.2,94,2.7,4801,111
2021-12-06 11:00:00+00:00,15960,Mon,Dec,16457,0,1,1,1,1,1,3058,5.2,94,2.7,4801,111
2021-12-06 12:00:00+00:00,15965,Mon,Dec,17455,0,1,1,1,1,1,3059,5.2,94,2.7,4801,111
2021-12-06 13:00:00+00:00,15970,Mon,Dec,15759,0,1,1,1,1,1,3060,5.2,94,2.7,4801,111
2021-12-06 14:00:00+00:00,15975,Mon,Dec,17015,0,1,1,1,1,1,3061,5.2,94,2.7,4801,111
2021-12-06 15:00:00+00:00,15980,Mon,Dec,19857,2,1,1,1,1,1,3062,5.2,94,2.7,4801,111
2021-12-06 16:00:00+00:00,15985,Mon,Dec,27754,4,1,1,1,1,1,3063,5.2,94,2.7,4801,111
2021-12-06 17:00:00+00:00,15990,Mon,Dec,28494,3,1,1,1,1,1,3064,5.2,94,2.7,4801,111
2021-12-06 18:00:00+00:00,15995,Mon,Dec,22332,3,1,1,1,1,1,3065,5.2,94,2.7,4801,111
2021-12-06 19:00:00+00:00,16000,Mon,Dec,17376,3,1,1,1,1,1,3066,5.2,94,2.7,4801,111
2021-12-06 20:00:00+00:00,16005,Mon,Dec,17824,0,1,1,1,1,1,3067,5.2,94,2.7,4801,111
2021-12-06 21:00:00+00:00,16010,Mon,Dec,16791,0,1,1,1,1,1,3068,5.2,94,2.7,4801,111
2021-12-06 22:00:00+00:00,16015,Mon,Dec,14686,0,1,1,1,1,1,3069,5.2,94,2.7,4801,111
2021-12-06 23:00:00+00:00,16020,Mon,Dec,9472,0,1,1,1,1,1,3070,5.2,94,2.7,4801,111
2021-12-07 00:00:00+00:00,30555,Tue,Dec,4931,0,2,2,2,2,2,3071,6.9,85,7.1,5091,116
2021-12-07 01:00:00+00:00,15285,Tue,Dec,1783,0,1,1,1,1,1,3072,6.9,85,7.1,5091,116
2021-12-07 02:00:00+00:00,15290,Tue,Dec,1168,0,1,1,1,1,1,3073,6.9,85,7.1,5091,116
2021-12-07 03:00:00+00:00,15295,Tue,Dec,993,0,1,1,1,1,1,3074,6.9,85,7.1,5091,116
2021-12-07 04:00:00+00:00,15300,Tue,Dec,2807,0,1,1,1,1,1,3075,6.9,85,7.1,5091,116
2021-12-07 05:00:00+00:00,15305,Tue,Dec,7772,0,1,1,1,1,1,3076,6.9,85,7.1,5091,116
2021-12-07 06:00:00+00:00,15310,Tue,Dec,19364,1,1,1,1,1,1,3077,6.9,85,7.1,5091,116
2021-12-07 07:00:00+00:00,15315,Tue,Dec,26867,1,1,1,1,1,1,3078,6.9,85,7.1,5091,116
2021-12-07 08:00:00+00:00,15320,Tue,Dec,21710,3,1,1,1,1,1,3079,6.9,85,7.1,5091,116
2021-12-07 09:00:00+00:00,15325,Tue,Dec,16824,2,1,1,1,1,1,3080,6.9,85,7.1,5091,116
2021-12-07 10:00:00+00:00,15330,Tue,Dec,15599,1,1,1,1,1,1,3081,6.9,85,7.1,5091,116
2021-12-07 11:00:00+00:00,15335,Tue,Dec,16220,0,1,1,1,1,1,3082,6.9,85,7.1,5091,116
2021-12-07 12:00:00+00:00,15340,Tue,Dec,16402,1,1,1,1,1,1,3083,6.9,85,7.1,5091,116
2021-12-07 13:00:00+00:00,15345,Tue,Dec,13780,2,1,1,1,1,1,3084,6.9,85,7.1,5091,116
2021-12-07 14:00:00+00:00,15350,Tue,Dec,14318,2,1,1,1,1,1,3085,6.9,85,7.1,5091,116
2021-12-07 15:00:00+00:00,15355,Tue,Dec,20411,1,1,1,1,1,1,3086,6.9,85,7.1,5091,116
2021-12-07 16:00:00+00:00,15360,Tue,Dec,24712,2,1,1,1,1,1,3087,6.9,85,7.1,5091,116
2021-12-07 17:00:00+00:00,15365,Tue,Dec,24528,3,1,1,1,1,1,3088,6.9,85,7.1,5091,116
2021-12-07 18:00:00+00:00,15370,Tue,Dec,19474,3,1,1,1,1,1,3089,6.9,85,7.1,5091,116
2021-12-07 19:00:00+00:00,15375,Tue,Dec,16622,3,1,1,1,1,1,3090,6.9,85,7.1,5091,116
2021-12-07 20:00:00+00:00,15380,Tue,Dec,16970,4,1,1,1,1,1,3091,6.9,85,7.1,5091,116
2021-12-07 21:00:00+00:00,15385,Tue,Dec,16275,3,1,1,1,1,1,3092,6.9,85,7.1,5091,116
2021-12-07 22:00:00+00:00,15390,Tue,Dec,13644,2,1,1,1,1,1,3093,6.9,85,7.1,5091,116
2021-12-07 23:00:00+00:00,15395,Tue,Dec,10143,0,1,1,1,1,1,3094,6.9,85,7.1,5091,116
2021-12-08 00:00:00+00:00,29305,Wed,Dec,4365,0,2,2,2,2,2,3095,5.2,82,5.9,5191,143
2021-12-08 01:00:00+00:00,14660,Wed,Dec,1949,0,1,1,1,1,1,3096,5.2,82,5.9,5191,143
2021-12-08 02:00:00+00:00,14665,Wed,Dec,1051,0,1,1,1,1,1,3097,5.2,82,5.9,5191,143
2021-12-08 03:00:00+00:00,14670,Wed,Dec,733,0,1,1,1,1,1,3098,5.2,82,5.9,5191,143
2021-12-08 04:00:00+00:00,14675,Wed,Dec,2102,0,1,1,1,1,1,3099,5.2,82,5.9,5191,143
2021-12-08 05:00:00+00:00,14680,Wed,Dec,6536,1,1,1,1,1,1,3100,5.2,82,5.9,5191,143
2021-12-08 06:00:00+00:00,14685,Wed,Dec,15049,5,1,1,1,1,1,3101,5.2,82,5.9,5191,143
2021-12-08 07:00:00+00:00,14690,Wed,Dec,22537,7,1,1,1,1,1,3102,5.2,82,5.9,5191,143
2021-12-08 08:00:00+00:00,14695,Wed,Dec,20990,6,1,1,1,1,1,3103,5.2,82,5.9,5191,143
2021-12-08 09:00:00+00:00,14700,Wed,Dec,15094,5,1,1,1,1,1,3104,5.2,82,5.9,5191,143
2021-12-08 10:00:00+00:00,14705,Wed,Dec,15328,3,1,1,1,1,1,3105,5.2,82,5.9,5191,143
2021-12-08 11:00:00+00:00,14710,Wed,Dec,16357,3,1,1,1,1,1,3106,5.2,82,5.9,5191,143
2021-12-08 12:00:00+00:00,14715,Wed,Dec,17309,3,1,1,1,1,1,3107,5.2,82,5.9,5191,143
2021-12-08 13:00:00+00:00,14720,Wed,Dec,15098,2,1,1,1,1,1,3108,5.2,82,5.9,5191,143
2021-12-08 14:00:00+00:00,14725,Wed,Dec,16367,6,1,1,1,1,1,3109,5.2,82,5.9,5191,143
2021-12-08 15:00:00+00:00,14730,Wed,Dec,18334,9,1,1,1,1,1,3110,5.2,82,5.9,5191,143
2021-12-08 16:00:00+00:00,14735,Wed,Dec,24028,7,1,1,1,1,1,3111,5.2,82,5.9,5191,143
2021-12-08 17:00:00+00:00,14740,Wed,Dec,24980,5,1,1,1,1,1,3112,5.2,82,5.9,5191,143
2021-12-08 18:00:00+00:00,14745,Wed,Dec,21368,7,1,1,1,1,1,3113,5.2,82,5.9,5191,143
2021-12-08 19:00:00+00:00,14750,Wed,Dec,17094,7,1,1,1,1,1,3114,5.2,82,5.9,5191,143
2021-12-08 20:00:00+00:00,14755,Wed,Dec,16620,5,1,1,1,1,1,3115,5.2,82,5.9,5191,143
2021-12-08 21:00:00+00:00,14760,Wed,Dec,16313,3,1,1,1,1,1,3116,5.2,82,5.9,5191,143
2021-12-08 22:00:00+00:00,14765,Wed,Dec,13865,1,1,1,1,1,1,3117,5.2,82,5.9,5191,143
2021-12-08 23:00:00+00:00,14770,Wed,Dec,9446,0,1,1,1,1,1,3118,5.2,82,5.9,5191,143
2021-12-09 00:00:00+00:00,28055,Thu,Dec,4819,0,2,2,2,2,2,3119,6.3,79,3.6,5246,124
2021-12-09 01:00:00+00:00,14035,Thu,Dec,1905,0,1,1,1,1,1,3120,6.3,79,3.6,5246,124
2021-12-09 02:00:00+00:00,14040,Thu,Dec,1111,0,1,1,1,1,1,3121,6.3,79,3.6,5246,124
2021-12-09 03:00:00+00:00,14045,Thu,Dec,1134,1,1,1,1,1,1,3122,6.3,79,3.6,5246,124
2021-12-09 04:00:00+00:00,14050,Thu,Dec,2743,1,1,1,1,1,1,3123,6.3,79,3.6,5246,124
2021-12-09 05:00:00+00:00,14055,Thu,Dec,6888,1,1,1,1,1,1,3124,6.3,79,3.6,5246,124
2021-12-09 06:00:00+00:00,14060,Thu,Dec,16765,2,1,1,1,1,1,3125,6.3,79,3.6,5246,124
2021-12-09 07:00:00+00:00,14065,Thu,Dec,25479,2,1,1,1,1,1,3126,6.3,79,3.6,5246,124
2021-12-09 08:00:00+00:00,14070,Thu,Dec,20464,3,1,1,1,1,1,3127,6.3,79,3.6,5246,124
2021-12-09 09:00:00+00:00,14075,Thu,Dec,16037,2,1,1,1,1,1,3128,6.3,79,3.6,5246,124
2021-12-09 10:00:00+00:00,14080,Thu,Dec,16407,2,1,1,1,1,1,3129,6.3,79,3.6,5246,124
2021-12-09 11:00:00+00:00,14085,Thu,Dec,16586,1,1,1,1,1,1,3130,6.3,79,3.6,5246,124
2021-12-09 12:00:00+00:00,14090,Thu,Dec,16004,0,1,1,1,1,1,3131,6.3,79,3.6,5246,124
2021-12-09 13:00:00+00:00,14095,Thu,Dec,15375,0,1,1,1,1,1,3132,6.3,79,3.6,5246,124
2021-12-09 14:00:00+00:00,14100,Thu,Dec,15735,0,1,1,1,1,1,3133,6.3,79,3.6,5246,124
2021-12-09 15:00:00+00:00,14105,Thu,Dec,19379,1,1,1,1,1,1,3134,6.3,79,3.6,5246,124
2021-12-09 16:00:00+00:00,14110,Thu,Dec,26316,2,1,1,1,1,1,3135,6.3,79,3.6,5246,124
2021-12-09 17:00:00+00:00,14115,Thu,Dec,26730,4,1,1,1,1,1,3136,6.3,79,3.6,5246,124
2021-12-09 18:00:00+00:00,14120,Thu,Dec,22393,5,1,1,1,1,1,3137,6.3,79,3.6,5246,124
2021-12-09 19:00:00+00:00,14125,Thu,Dec,17125,5,1,1,1,1,1,3138,6.3,79,3.6,5246,124
2021-12-09 20:00:00+00:00,14130,Thu,Dec,16463,4,1,1,1,1,1,3139,6.3,79,3.6,5246,124
2021-12-09 21:00:00+00:00,14135,Thu,Dec,14669,1,1,1,1,1,1,3140,6.3,79,3.6,5246,124
2021-12-09 22:00:00+00:00,14140,Thu,Dec,15681,0,1,1,1,1,1,3141,6.3,79,3.6,5246,124
2021-12-09 23:00:00+00:00,14145,Thu,Dec,9193,0,1,1,1,1,1,3142,6.3,79,3.6,5246,124
2021-12-10 00:00:00+00:00,26805,Fri,Dec,4195,0,2,2,2,2,2,3143,5.0,99,4.7,5352,119
2021-12-10 01:00:00+00:00,13410,Fri,Dec,1794,0,1,1,1,1,1,3144,5.0,99,4.7,5352,119
2021-12-10 02:00:00+00:00,13415,Fri,Dec,1516,0,1,1,1,1,1,3145,5.0,99,4.7,5352,119
